Transcript stable ID	HGNC symbol
ENST00000532882	EIF3F
ENST00000677866	EIF3F
ENST00000530219	EIF3F
ENST00000284486	FAM167A
ENST00000531564	FAM167A
ENST00000534308	FAM167A
ENST00000527445	FAM167A
ENST00000528897	FAM167A
ENST00000648766	FAM167A
ENST00000531804	FAM167A
ENST00000528111	FAM167A
ENST00000366480	OR2AK2
ENST00000497753	ARV1
ENST00000310256	ARV1
ENST00000366658	ARV1
ENST00000480519	ARV1
ENST00000450711	ARV1
ENST00000435927	ARV1
ENST00000459891	ARV1
ENST00000645242	BLK
ENST00000525389	BLK
ENST00000259089	BLK
ENST00000529894	BLK
ENST00000533828	BLK
ENST00000526778	BLK
ENST00000526097	BLK
ENST00000644541	TBCEL-TECTA
ENST00000645041	TBCEL-TECTA
ENST00000328224	KCNA4
ENST00000526518	KCNA4
ENST00000254122	FSHB
ENST00000533718	FSHB
ENST00000417547	FSHB
ENST00000544997	FERMT3
ENST00000345728	FERMT3
ENST00000279227	FERMT3
ENST00000541252	FERMT3
ENST00000541326	FERMT3
ENST00000546255	FERMT3
ENST00000540957	FERMT3
ENST00000545896	FERMT3
ENST00000540554	FERMT3
ENST00000305737	TET2
ENST00000513237	TET2
ENST00000540549	TET2
ENST00000265149	TET2
ENST00000380013	TET2
ENST00000504042	TET2
ENST00000413648	TET2
ENST00000505801	TET2
ENST00000514870	TET2
ENST00000262306	ELOB
ENST00000409906	ELOB
ENST00000409477	ELOB
ENST00000494946	ELOB
ENST00000572954	ELOB
ENST00000552521	TWF1
ENST00000395510	TWF1
ENST00000547459	TWF1
ENST00000548315	TWF1
ENST00000551789	TWF1
ENST00000546662	TWF1
ENST00000550371	TWF1
ENST00000548403	TWF1
ENST00000546506	TWF1
ENST00000547564	TWF1
ENST00000547961	TWF1
ENST00000391878	TP53BP2
ENST00000343537	TP53BP2
ENST00000483398	TP53BP2
ENST00000498843	TP53BP2
ENST00000494100	TP53BP2
ENST00000464656	TP53BP2
ENST00000489310	TP53BP2
ENST00000490896	TP53BP2
ENST00000481128	TP53BP2
ENST00000464172	TP53BP2
ENST00000496282	TP53BP2
ENST00000473135	TP53BP2
ENST00000465119	TP53BP2
ENST00000472180	TP53BP2
ENST00000532059	GATA4
ENST00000528712	GATA4
ENST00000532977	GATA4
ENST00000526974	GATA4
ENST00000526716	GATA4
ENST00000335135	GATA4
ENST00000622443	GATA4
ENST00000526021	GATA4
ENST00000674256	PRSS41
ENST00000399677	PRSS41
ENST00000412849	ZRANB3
ENST00000401392	ZRANB3
ENST00000264159	ZRANB3
ENST00000403017	ZRANB3
ENST00000474919	ZRANB3
ENST00000495945	ZRANB3
ENST00000452187	ZRANB3
ENST00000472452	ZRANB3
ENST00000492193	ZRANB3
ENST00000536680	ZRANB3
ENST00000619650	ZRANB3
ENST00000648588	IL21
ENST00000647784	IL21
ENST00000611104	IL21
ENST00000450020	PRSS21
ENST00000005995	PRSS21
ENST00000570629	PRSS21
ENST00000570594	PRSS21
ENST00000574813	PRSS21
ENST00000571141	PRSS21
ENST00000577043	PRSS21
ENST00000575199	PRSS21
ENST00000574265	PRSS21
ENST00000575739	PRSS21
ENST00000394547	TRPT1
ENST00000394546	TRPT1
ENST00000541278	TRPT1
ENST00000317459	TRPT1
ENST00000546133	TRPT1
ENST00000536158	TRPT1
ENST00000539436	TRPT1
ENST00000544286	TRPT1
ENST00000537907	TRPT1
ENST00000541928	TRPT1
ENST00000546089	TRPT1
ENST00000539595	TRPT1
ENST00000536234	TRPT1
ENST00000545812	TRPT1
ENST00000542040	TRPT1
ENST00000540472	TRPT1
ENST00000534996	SLCO1C1
ENST00000539415	SLCO1C1
ENST00000540354	SLCO1C1
ENST00000266509	SLCO1C1
ENST00000545604	SLCO1C1
ENST00000497911	SLCO1C1
ENST00000535609	SLCO1C1
ENST00000545102	SLCO1C1
ENST00000539443	SLCO1C1
ENST00000268070	ADAMTS17
ENST00000557896	ADAMTS17
ENST00000568565	ADAMTS17
ENST00000378898	ADAMTS17
ENST00000559976	ADAMTS17
ENST00000560486	ADAMTS17
ENST00000558960	ADAMTS17
ENST00000561355	ADAMTS17
ENST00000558930	ADAMTS17
ENST00000542236	BBS12
ENST00000314218	BBS12
ENST00000433287	BBS12
ENST00000382209	DEFB136
ENST00000526438	DEFB134
ENST00000382205	DEFB134
ENST00000542778	NELFA
ENST00000467661	NELFA
ENST00000382882	NELFA
ENST00000463820	NELFA
ENST00000416258	NELFA
ENST00000333877	NELFA
ENST00000453740	NELFA
ENST00000431323	NELFA
ENST00000455762	NELFA
ENST00000488452	NELFA
ENST00000421397	NELFA
ENST00000484545	NELFA
ENST00000411649	NELFA
ENST00000443203	NELFA
ENST00000458616	NELFA
ENST00000437818	DEFB130B
ENST00000400085	ZNF705D
ENST00000400078	ZNF705D
ENST00000652023	SYT14
ENST00000367019	SYT14
ENST00000637265	SYT14
ENST00000637945	SYT14
ENST00000472886	SYT14
ENST00000399639	SYT14
ENST00000367015	SYT14
ENST00000534859	SYT14
ENST00000537238	SYT14
ENST00000530447	USP17L7
ENST00000571228	PRSS22
ENST00000161006	PRSS22
ENST00000575164	PRSS22
ENST00000576381	PRSS22
ENST00000572061	PRSS22
ENST00000574768	PRSS22
ENST00000577177	PRSS22
ENST00000570950	PRSS22
ENST00000649678	FGFR1
ENST00000533301	FGFR1
ENST00000397091	FGFR1
ENST00000619564	FGFR1
ENST00000341462	FGFR1
ENST00000447712	FGFR1
ENST00000532791	FGFR1
ENST00000674380	FGFR1
ENST00000674189	FGFR1
ENST00000425967	FGFR1
ENST00000683765	FGFR1
ENST00000526688	FGFR1
ENST00000397113	FGFR1
ENST00000683948	FGFR1
ENST00000356207	FGFR1
ENST00000335922	FGFR1
ENST00000326324	FGFR1
ENST00000683815	FGFR1
ENST00000684654	FGFR1
ENST00000526570	FGFR1
ENST00000674474	FGFR1
ENST00000683132	FGFR1
ENST00000397103	FGFR1
ENST00000524528	FGFR1
ENST00000682398	FGFR1
ENST00000531196	FGFR1
ENST00000397108	FGFR1
ENST00000533619	FGFR1
ENST00000527114	FGFR1
ENST00000487647	FGFR1
ENST00000466021	FGFR1
ENST00000527745	FGFR1
ENST00000674217	FGFR1
ENST00000674235	FGFR1
ENST00000475621	FGFR1
ENST00000530701	FGFR1
ENST00000464163	FGFR1
ENST00000470826	FGFR1
ENST00000683276	FGFR1
ENST00000683795	FGFR1
ENST00000496296	FGFR1
ENST00000682770	FGFR1
ENST00000527203	FGFR1
ENST00000533668	FGFR1
ENST00000525001	FGFR1
ENST00000532386	FGFR1
ENST00000474970	FGFR1
ENST00000526742	FGFR1
ENST00000529552	FGFR1
ENST00000484370	FGFR1
ENST00000530568	FGFR1
ENST00000434187	FGFR1
ENST00000397090	FGFR1
ENST00000413133	FGFR1
ENST00000440174	FGFR1
ENST00000496629	FGFR1
ENST00000480571	FGFR1
ENST00000560783	LINS1
ENST00000314742	LINS1
ENST00000559169	LINS1
ENST00000561233	LINS1
ENST00000559149	LINS1
ENST00000561308	LINS1
ENST00000560133	LINS1
ENST00000560941	LINS1
ENST00000559736	LINS1
ENST00000559577	LINS1
ENST00000561073	LINS1
ENST00000560934	LINS1
ENST00000560272	LINS1
ENST00000559827	LINS1
ENST00000544117	ZNF641
ENST00000448928	ZNF641
ENST00000547026	ZNF641
ENST00000549512	ZNF641
ENST00000546874	ZNF641
ENST00000549125	ZNF641
ENST00000548932	ZNF641
ENST00000550181	ZNF641
ENST00000550342	ZNF641
ENST00000301042	ZNF641
ENST00000606377	PAX6
ENST00000639386	PAX6
ENST00000419022	PAX6
ENST00000643871	PAX6
ENST00000638914	PAX6
ENST00000640610	PAX6
ENST00000379132	PAX6
ENST00000379109	PAX6
ENST00000379129	PAX6
ENST00000639916	PAX6
ENST00000640368	PAX6
ENST00000638685	PAX6
ENST00000379107	PAX6
ENST00000639409	PAX6
ENST00000640975	PAX6
ENST00000638963	PAX6
ENST00000638965	PAX6
ENST00000241001	PAX6
ENST00000474783	PAX6
ENST00000638629	PAX6
ENST00000639548	PAX6
ENST00000640125	PAX6
ENST00000481563	PAX6
ENST00000638696	PAX6
ENST00000638755	PAX6
ENST00000470027	PAX6
ENST00000640287	PAX6
ENST00000533333	PAX6
ENST00000640613	PAX6
ENST00000423822	PAX6
ENST00000639061	PAX6
ENST00000640766	PAX6
ENST00000640963	PAX6
ENST00000471303	PAX6
ENST00000379111	PAX6
ENST00000639950	PAX6
ENST00000464174	PAX6
ENST00000494377	PAX6
ENST00000638250	PAX6
ENST00000379123	PAX6
ENST00000640038	PAX6
ENST00000524853	PAX6
ENST00000640872	PAX6
ENST00000639394	PAX6
ENST00000640735	PAX6
ENST00000639109	PAX6
ENST00000638853	PAX6
ENST00000640460	PAX6
ENST00000638913	PAX6
ENST00000638802	PAX6
ENST00000638346	PAX6
ENST00000530373	PAX6
ENST00000379115	PAX6
ENST00000639006	PAX6
ENST00000639054	PAX6
ENST00000640335	PAX6
ENST00000638762	PAX6
ENST00000438681	PAX6
ENST00000638878	PAX6
ENST00000639943	PAX6
ENST00000640431	PAX6
ENST00000532916	PAX6
ENST00000639034	PAX6
ENST00000531910	PAX6
ENST00000640172	PAX6
ENST00000640684	PAX6
ENST00000639079	PAX6
ENST00000640242	PAX6
ENST00000455099	PAX6
ENST00000530714	PAX6
ENST00000534353	PAX6
ENST00000533156	PAX6
ENST00000639920	PAX6
ENST00000534390	PAX6
ENST00000527769	PAX6
ENST00000532175	PAX6
ENST00000525535	PAX6
ENST00000640251	PAX6
ENST00000638278	PAX6
ENST00000640617	PAX6
ENST00000639203	PAX6
ENST00000640819	PAX6
ENST00000392056	SPHKAP
ENST00000344657	SPHKAP
ENST00000490603	SPHKAP
ENST00000335230	SLC36A3
ENST00000423071	SLC36A3
ENST00000377713	SLC36A3
ENST00000602551	PARD6A
ENST00000458121	PARD6A
ENST00000219255	PARD6A
ENST00000602727	PARD6A
ENST00000423729	NAT8L
ENST00000586629	C16orf89
ENST00000474471	C16orf89
ENST00000472572	C16orf89
ENST00000315997	C16orf89
ENST00000592343	C16orf89
ENST00000591875	C16orf89
ENST00000508803	NSD2
ENST00000507820	NSD2
ENST00000508355	NSD2
ENST00000514045	NSD2
ENST00000515806	NSD2
ENST00000398261	NSD2
ENST00000353275	NSD2
ENST00000382892	NSD2
ENST00000382891	NSD2
ENST00000420906	NSD2
ENST00000312087	NSD2
ENST00000382895	NSD2
ENST00000503128	NSD2
ENST00000509115	NSD2
ENST00000512700	NSD2
ENST00000677559	NSD2
ENST00000678714	NSD2
ENST00000511904	NSD2
ENST00000513726	NSD2
ENST00000678128	NSD2
ENST00000482415	NSD2
ENST00000514329	NSD2
ENST00000502425	NSD2
ENST00000505643	NSD2
ENST00000382888	NSD2
ENST00000503207	NSD2
ENST00000507094	NSD2
ENST00000679039	NSD2
ENST00000677895	NSD2
ENST00000515695	NSD2
ENST00000508299	NSD2
ENST00000332783	ASB7
ENST00000558747	ASB7
ENST00000343276	ASB7
ENST00000561192	ASB7
ENST00000547733	KIF21A
ENST00000636569	KIF21A
ENST00000361961	KIF21A
ENST00000551264	KIF21A
ENST00000552961	KIF21A
ENST00000544797	KIF21A
ENST00000361418	KIF21A
ENST00000541463	KIF21A
ENST00000547108	KIF21A
ENST00000552475	KIF21A
ENST00000551066	KIF21A
ENST00000546817	KIF21A
ENST00000550429	KIF21A
ENST00000552908	KIF21A
ENST00000367549	DHX9
ENST00000483416	DHX9
ENST00000479271	DHX9
ENST00000477802	DHX9
ENST00000490519	DHX9
ENST00000474446	DHX9
ENST00000485081	DHX9
ENST00000473076	DHX9
ENST00000463439	GMCL2
ENST00000261798	CSNK1A1
ENST00000657001	CSNK1A1
ENST00000515768	CSNK1A1
ENST00000606719	CSNK1A1
ENST00000657462	CSNK1A1
ENST00000377843	CSNK1A1
ENST00000661952	CSNK1A1
ENST00000504676	CSNK1A1
ENST00000515435	CSNK1A1
ENST00000662268	CSNK1A1
ENST00000657706	CSNK1A1
ENST00000606826	CSNK1A1
ENST00000503350	CSNK1A1
ENST00000606299	CSNK1A1
ENST00000670598	CSNK1A1
ENST00000523203	CSNK1A1
ENST00000515748	CSNK1A1
ENST00000238256	FKBP15
ENST00000446284	FKBP15
ENST00000489645	FKBP15
ENST00000414250	FKBP15
ENST00000493847	FKBP15
ENST00000462889	FKBP15
ENST00000594761	PGLS
ENST00000596799	PGLS
ENST00000252603	PGLS
ENST00000600923	PGLS
ENST00000595782	PGLS
ENST00000598811	PGLS
ENST00000679737	CERS3
ENST00000284382	CERS3
ENST00000538112	CERS3
ENST00000394113	CERS3
ENST00000560944	CERS3
ENST00000560348	CERS3
ENST00000558884	CERS3
ENST00000559023	CERS3
ENST00000559639	CERS3
ENST00000463352	ASB1
ENST00000264607	ASB1
ENST00000469885	ASB1
ENST00000409297	ASB1
ENST00000438264	ASB1
ENST00000491653	ASB1
ENST00000468122	ASB1
ENST00000481566	ASB1
ENST00000473306	ASB1
ENST00000563594	DEF8
ENST00000567999	DEF8
ENST00000610455	DEF8
ENST00000617948	DEF8
ENST00000566079	DEF8
ENST00000561784	DEF8
ENST00000566820	DEF8
ENST00000562578	DEF8
ENST00000561741	DEF8
ENST00000268676	DEF8
ENST00000562986	DEF8
ENST00000569453	DEF8
ENST00000568096	DEF8
ENST00000567243	DEF8
ENST00000567884	DEF8
ENST00000569803	DEF8
ENST00000569061	DEF8
ENST00000418391	DEF8
ENST00000561959	DEF8
ENST00000567874	DEF8
ENST00000570182	DEF8
ENST00000563795	DEF8
ENST00000564836	DEF8
ENST00000568760	DEF8
ENST00000562044	DEF8
ENST00000563848	DEF8
ENST00000563805	DEF8
ENST00000562163	DEF8
ENST00000564379	DEF8
ENST00000252599	COLGALT1
ENST00000600474	COLGALT1
ENST00000601354	COLGALT1
ENST00000597147	COLGALT1
ENST00000597075	COLGALT1
ENST00000593832	COLGALT1
ENST00000617923	ZNF2
ENST00000614034	ZNF2
ENST00000611463	ZNF2
ENST00000622059	ZNF2
ENST00000611147	ZNF2
ENST00000374212	SLC31A1
ENST00000496650	SLC31A1
ENST00000313334	BTF3L4
ENST00000477828	BTF3L4
ENST00000489308	BTF3L4
ENST00000526132	BTF3L4
ENST00000472944	BTF3L4
ENST00000524414	BTF3L4
ENST00000484036	BTF3L4
ENST00000533836	BTF3L4
ENST00000490408	CDC26
ENST00000374206	CDC26
ENST00000374199	PRPF4
ENST00000374198	PRPF4
ENST00000488937	PRPF4
ENST00000270502	TIMM29
ENST00000588807	TIMM29
ENST00000593162	TIMM29
ENST00000263268	MREG
ENST00000439791	MREG
ENST00000424992	MREG
ENST00000420348	MREG
ENST00000620139	MREG
ENST00000592414	TLE5
ENST00000327141	TLE5
ENST00000221561	TLE5
ENST00000586742	TLE5
ENST00000587393	TLE5
ENST00000592330	TLE5
ENST00000590067	TLE5
ENST00000586839	TLE5
ENST00000585557	TLE5
ENST00000587083	TLE5
ENST00000585782	TLE5
ENST00000586003	TLE5
ENST00000367501	SWT1
ENST00000367500	SWT1
ENST00000450350	SWT1
ENST00000248451	PNKD
ENST00000273077	PNKD
ENST00000469689	PNKD
ENST00000472650	PNKD
ENST00000494954	PNKD
ENST00000258362	PNKD
ENST00000436005	PNKD
ENST00000483797	PNKD
ENST00000265293	WWC1
ENST00000521089	WWC1
ENST00000523043	WWC1
ENST00000519859	WWC1
ENST00000393895	WWC1
ENST00000519659	WWC1
ENST00000517425	WWC1
ENST00000524228	WWC1
ENST00000517646	WWC1
ENST00000624315	WWC1
ENST00000518334	WWC1
ENST00000524093	WWC1
ENST00000524038	WWC1
ENST00000522140	WWC1
ENST00000521391	WWC1
ENST00000518204	WWC1
ENST00000416779	FES
ENST00000470152	FES
ENST00000414248	FES
ENST00000481665	FES
ENST00000559355	FES
ENST00000394302	FES
ENST00000452243	FES
ENST00000328850	FES
ENST00000464684	FES
ENST00000443697	FES
ENST00000394300	FES
ENST00000444422	FES
ENST00000497945	FES
ENST00000494259	FES
ENST00000448367	FES
ENST00000496379	FES
ENST00000462476	FES
ENST00000441031	RNF183
ENST00000489339	RNF183
ENST00000416588	RNF183
ENST00000478815	RNF183
ENST00000297894	RNF183
ENST00000478493	RNF183
ENST00000443976	RNF183
ENST00000632998	PRSS2
ENST00000632805	PRSS2
ENST00000633969	PRSS2
ENST00000610835	PRSS2
ENST00000539842	PRSS2
ENST00000618750	PRSS2
ENST00000369390	FAM72B
ENST00000355228	FAM72B
ENST00000619376	FAM72B
ENST00000471903	FAM72B
ENST00000452190	FAM72B
ENST00000468129	FAM72B
ENST00000616749	FAM72B
ENST00000341761	WDR31
ENST00000374193	WDR31
ENST00000374195	WDR31
ENST00000461942	WDR31
ENST00000465205	WDR31
ENST00000465979	WDR31
ENST00000265755	GTF2IRD1
ENST00000455841	GTF2IRD1
ENST00000424337	GTF2IRD1
ENST00000476977	GTF2IRD1
ENST00000489094	GTF2IRD1
ENST00000470715	GTF2IRD1
ENST00000486086	GTF2IRD1
ENST00000366862	FBXO28
ENST00000424254	FBXO28
ENST00000523990	FBXO28
ENST00000483773	FBXO28
ENST00000519894	FBXO28
ENST00000431917	ATG16L1
ENST00000392017	ATG16L1
ENST00000444735	ATG16L1
ENST00000373525	ATG16L1
ENST00000392021	ATG16L1
ENST00000419681	ATG16L1
ENST00000479942	ATG16L1
ENST00000485623	ATG16L1
ENST00000474148	ATG16L1
ENST00000417017	ATG16L1
ENST00000392020	ATG16L1
ENST00000392018	ATG16L1
ENST00000498620	ATG16L1
ENST00000492298	ATG16L1
ENST00000464645	ATG16L1
ENST00000472242	ATG16L1
ENST00000473865	ATG16L1
ENST00000347464	ATG16L1
ENST00000586102	KIRREL2
ENST00000592409	KIRREL2
ENST00000347900	KIRREL2
ENST00000360202	KIRREL2
ENST00000262625	KIRREL2
ENST00000489671	TFDP2
ENST00000486111	TFDP2
ENST00000477292	TFDP2
ENST00000495310	TFDP2
ENST00000467072	TFDP2
ENST00000479040	TFDP2
ENST00000487734	TFDP2
ENST00000474279	TFDP2
ENST00000467667	TFDP2
ENST00000478006	TFDP2
ENST00000497579	TFDP2
ENST00000492919	TFDP2
ENST00000493204	TFDP2
ENST00000464782	TFDP2
ENST00000488107	TFDP2
ENST00000494656	TFDP2
ENST00000475734	TFDP2
ENST00000471095	TFDP2
ENST00000494358	TFDP2
ENST00000467634	TFDP2
ENST00000495095	TFDP2
ENST00000476617	TFDP2
ENST00000491667	TFDP2
ENST00000499676	TFDP2
ENST00000374183	BSPRY
ENST00000462085	BSPRY
ENST00000238379	HDHD3
ENST00000374180	HDHD3
ENST00000485934	HDHD3
ENST00000409155	ALAD
ENST00000482847	ALAD
ENST00000468504	ALAD
ENST00000464749	ALAD
ENST00000448137	ALAD
ENST00000482001	ALAD
ENST00000452726	ALAD
ENST00000494848	ALAD
ENST00000445750	ALAD
ENST00000366542	CEP170
ENST00000366544	CEP170
ENST00000366543	CEP170
ENST00000468254	CEP170
ENST00000481987	CEP170
ENST00000336415	CEP170
ENST00000466495	CEP170
ENST00000476661	CEP170
ENST00000490813	CEP170
ENST00000439296	CEP170
ENST00000469646	CEP170
ENST00000413359	CEP170
ENST00000464936	CEP170
ENST00000468697	CEP170
ENST00000492145	CEP170
ENST00000451408	CEP170
ENST00000518289	CEP170
ENST00000522895	CEP170
ENST00000461671	CEP170
ENST00000521911	CEP170
ENST00000522191	CEP170
ENST00000523424	CEP170
ENST00000522522	CEP170
ENST00000522995	CEP170
ENST00000523581	CEP170
ENST00000671916	RAPGEF6
ENST00000509018	RAPGEF6
ENST00000512611	RAPGEF6
ENST00000507093	RAPGEF6
ENST00000296859	RAPGEF6
ENST00000627212	RAPGEF6
ENST00000512052	RAPGEF6
ENST00000308008	RAPGEF6
ENST00000515170	RAPGEF6
ENST00000510071	RAPGEF6
ENST00000504919	RAPGEF6
ENST00000514179	RAPGEF6
ENST00000513227	RAPGEF6
ENST00000504575	RAPGEF6
ENST00000504039	RAPGEF6
ENST00000503398	RAPGEF6
ENST00000314045	DDX54
ENST00000306014	DDX54
ENST00000549271	DDX54
ENST00000551912	DDX54
ENST00000546898	DDX54
ENST00000550016	DDX54
ENST00000548786	DDX54
ENST00000551344	DDX54
ENST00000552375	DDX54
ENST00000546869	DDX54
ENST00000479871	POLE3
ENST00000374169	POLE3
ENST00000374171	POLE3
ENST00000475080	POLE3
ENST00000584054	EIF4A1
ENST00000293831	EIF4A1
ENST00000580886	EIF4A1
ENST00000580461	EIF4A1
ENST00000584712	EIF4A1
ENST00000578476	EIF4A1
ENST00000582169	EIF4A1
ENST00000578754	EIF4A1
ENST00000578495	EIF4A1
ENST00000396527	EIF4A1
ENST00000579139	EIF4A1
ENST00000579085	EIF4A1
ENST00000582213	EIF4A1
ENST00000583899	EIF4A1
ENST00000582848	EIF4A1
ENST00000585024	EIF4A1
ENST00000583802	EIF4A1
ENST00000584901	EIF4A1
ENST00000581544	EIF4A1
ENST00000577269	EIF4A1
ENST00000584784	EIF4A1
ENST00000582746	EIF4A1
ENST00000584860	EIF4A1
ENST00000581770	EIF4A1
ENST00000577738	EIF4A1
ENST00000581384	EIF4A1
ENST00000577929	EIF4A1
ENST00000578324	EIF4A1
ENST00000584798	EIF4A1
ENST00000577731	EIF4A1
ENST00000583389	EIF4A1
ENST00000578569	EIF4A1
ENST00000583217	EIF4A1
ENST00000581841	EIF4A1
ENST00000582050	EIF4A1
ENST00000581808	EIF4A1
ENST00000490544	C9orf43
ENST00000288462	C9orf43
ENST00000374165	C9orf43
ENST00000462069	C3orf14
ENST00000486169	C3orf14
ENST00000232519	C3orf14
ENST00000465142	C3orf14
ENST00000494481	C3orf14
ENST00000491323	C3orf14
ENST00000542214	C3orf14
ENST00000541676	TAF1C
ENST00000341690	TAF1C
ENST00000564774	TAF1C
ENST00000564208	TAF1C
ENST00000567759	TAF1C
ENST00000566903	TAF1C
ENST00000566732	TAF1C
ENST00000544090	TAF1C
ENST00000563428	TAF1C
ENST00000570117	TAF1C
ENST00000568265	TAF1C
ENST00000562445	TAF1C
ENST00000570270	TAF1C
ENST00000537450	TAF1C
ENST00000562330	TAF1C
ENST00000565279	TAF1C
ENST00000561955	TAF1C
ENST00000569505	TAF1C
ENST00000564345	TAF1C
ENST00000569609	TAF1C
ENST00000564454	TAF1C
ENST00000566183	TAF1C
ENST00000565544	TAF1C
ENST00000428432	SAMD7
ENST00000335556	SAMD7
ENST00000487910	SAMD7
ENST00000381196	PTPRD
ENST00000355233	PTPRD
ENST00000397617	PTPRD
ENST00000356435	PTPRD
ENST00000397611	PTPRD
ENST00000537002	PTPRD
ENST00000651105	PTPRD
ENST00000540109	PTPRD
ENST00000486161	PTPRD
ENST00000397606	PTPRD
ENST00000637354	PTPRD
ENST00000477552	PTPRD
ENST00000471274	PTPRD
ENST00000488774	PTPRD
ENST00000463477	PTPRD
ENST00000481079	PTPRD
ENST00000537454	APLP1
ENST00000590561	APLP1
ENST00000221891	APLP1
ENST00000652533	APLP1
ENST00000586861	APLP1
ENST00000589743	APLP1
ENST00000592316	APLP1
ENST00000588808	APLP1
ENST00000589298	APLP1
ENST00000587274	APLP1
ENST00000590926	APLP1
ENST00000591165	APLP1
ENST00000514213	USO1
ENST00000264904	USO1
ENST00000512893	USO1
ENST00000508454	USO1
ENST00000429094	NELL2
ENST00000551601	NELL2
ENST00000452445	NELL2
ENST00000549027	NELL2
ENST00000333837	NELL2
ENST00000437801	NELL2
ENST00000547636	NELL2
ENST00000550139	NELL2
ENST00000549668	NELL2
ENST00000550313	NELL2
ENST00000547751	NELL2
ENST00000550462	NELL2
ENST00000552993	NELL2
ENST00000547172	NELL2
ENST00000553120	NELL2
ENST00000548826	NELL2
ENST00000548531	NELL2
ENST00000546415	NELL2
ENST00000551949	NELL2
ENST00000395487	NELL2
ENST00000355112	BLM
ENST00000681142	BLM
ENST00000648453	BLM
ENST00000560509	BLM
ENST00000559724	BLM
ENST00000680772	BLM
ENST00000559282	BLM
ENST00000558599	BLM
ENST00000559426	BLM
ENST00000560136	BLM
ENST00000560559	BLM
ENST00000558825	BLM
ENST00000560821	BLM
ENST00000429976	TRANK1
ENST00000646897	TRANK1
ENST00000645898	TRANK1
ENST00000646436	TRANK1
ENST00000643881	TRANK1
ENST00000463984	TRANK1
ENST00000463764	TRANK1
ENST00000383180	NME9
ENST00000492993	NME9
ENST00000484930	NME9
ENST00000333911	NME9
ENST00000474690	NME9
ENST00000478220	NME9
ENST00000475751	NME9
ENST00000488716	NME9
ENST00000317876	NME9
ENST00000347053	COG5
ENST00000297135	COG5
ENST00000393603	COG5
ENST00000464542	COG5
ENST00000468350	COG5
ENST00000462342	COG5
ENST00000484237	COG5
ENST00000475638	COG5
ENST00000605888	COG5
ENST00000469503	COG5
ENST00000511880	PPEF2
ENST00000286719	PPEF2
ENST00000652700	PPEF2
ENST00000621010	PPEF2
ENST00000513324	PPEF2
ENST00000515552	PPEF2
ENST00000503352	PPEF2
ENST00000510607	PPEF2
ENST00000652170	ANKRD20A1
ENST00000562196	ANKRD20A1
ENST00000642071	ANKRD20A1
ENST00000619063	ANKRD20A1
ENST00000616047	ANKRD20A1
ENST00000610624	ANKRD20A1
ENST00000620792	ANKRD20A1
ENST00000622129	ANKRD20A1
ENST00000616155	ANKRD20A1
ENST00000619711	PLSCR3
ENST00000324822	PLSCR3
ENST00000573070	PLSCR3
ENST00000571541	PLSCR3
ENST00000573774	PLSCR3
ENST00000576201	PLSCR3
ENST00000574401	PLSCR3
ENST00000575543	PLSCR3
ENST00000576362	PLSCR3
ENST00000575434	PLSCR3
ENST00000571078	PLSCR3
ENST00000571802	PLSCR3
ENST00000573213	PLSCR3
ENST00000493112	SUCLG2
ENST00000460567	SUCLG2
ENST00000307227	SUCLG2
ENST00000492795	SUCLG2
ENST00000590828	NFKBID
ENST00000396901	NFKBID
ENST00000641389	NFKBID
ENST00000606253	NFKBID
ENST00000586361	NFKBID
ENST00000588497	NFKBID
ENST00000590094	NFKBID
ENST00000591730	NFKBID
ENST00000585925	NFKBID
ENST00000588039	NFKBID
ENST00000585544	NFKBID
ENST00000524691	CCDC190
ENST00000367912	CCDC190
ENST00000367910	CCDC190
ENST00000524710	CCDC190
ENST00000367911	CCDC190
ENST00000286733	NAAA
ENST00000511606	NAAA
ENST00000513045	NAAA
ENST00000602782	NAAA
ENST00000507956	NAAA
ENST00000505594	NAAA
ENST00000507187	NAAA
ENST00000507940	NAAA
ENST00000503636	NAAA
ENST00000461830	COP1
ENST00000367667	COP1
ENST00000367669	COP1
ENST00000367666	COP1
ENST00000649803	COP1
ENST00000482305	COP1
ENST00000308769	COP1
ENST00000459744	COP1
ENST00000498306	COP1
ENST00000491600	COP1
ENST00000474194	COP1
ENST00000417185	PLCD1
ENST00000461445	PLCD1
ENST00000463876	PLCD1
ENST00000334661	PLCD1
ENST00000495395	PLCD1
ENST00000484829	PLCD1
ENST00000495367	PLCD1
ENST00000479619	PLCD1
ENST00000473834	PLCD1
ENST00000542328	ABCB8
ENST00000461373	ABCB8
ENST00000358849	ABCB8
ENST00000482309	ABCB8
ENST00000488826	ABCB8
ENST00000489192	ABCB8
ENST00000471796	ABCB8
ENST00000462605	ABCB8
ENST00000466956	ABCB8
ENST00000470645	ABCB8
ENST00000297504	ABCB8
ENST00000466514	ABCB8
ENST00000498578	ABCB8
ENST00000477719	ABCB8
ENST00000477092	ABCB8
ENST00000472698	ABCB8
ENST00000488370	ABCB8
ENST00000488551	ABCB8
ENST00000469410	ABCB8
ENST00000493338	ABCB8
ENST00000491920	ABCB8
ENST00000482899	ABCB8
ENST00000246551	HCST
ENST00000437550	HCST
ENST00000505177	MAEA
ENST00000513301	MAEA
ENST00000512308	MAEA
ENST00000503653	MAEA
ENST00000264750	MAEA
ENST00000303400	MAEA
